pair,hour,hold,side,dow,n_tr,mean_tr,t_tr,n_te,mean_te,t_te,n,mean
GBPJPY,21,8,-1,,1588,-1.692884130982349,-1.0435581007702321,824,-1.5095873786408243,-0.8143667116803655,2412,-1.6302653399668363
GBPJPY,22,8,1,,1587,0.9034656584751555,0.5972858063959273,823,0.2503037667071514,0.14906340777538962,2410,0.6804149377593599
GBPJPY,22,8,-1,,1587,-1.3034656584751523,-0.8617278693755008,823,-0.650303766707148,-0.38727541670578414,2410,-1.0804149377593566
GBPJPY,23,8,1,,1588,2.7340050377832874,1.8929914280740967,823,-3.703280680437466,-2.4396842240364025,2411,0.5366238075486628
GBPJPY,23,8,-1,,1588,-3.134005037783285,-2.1699465034179095,823,3.3032806804374686,2.1761682300234195,2411,-0.9366238075486601
GBPJPY,0,12,1,,1587,2.910144927536273,1.4972514277209508,824,-0.18762135922331438,-0.10518100627723202,2411,1.8514309415180645
GBPJPY,0,12,-1,,1587,-3.31014492753627,-1.7030489347184476,824,-0.2123786407766844,-0.11906000063721228,2411,-2.2514309415180627
GBPJPY,1,12,1,,1587,2.146439823566456,1.0738107978469424,824,-0.4969660194173983,-0.2982472508423148,2411,1.243011198672762
GBPJPY,1,12,-1,,1587,-2.546439823566455,-1.2739209124762414,824,0.09696601941739982,0.05819280913867158,2411,-1.643011198672761
GBPJPY,2,12,1,,1584,0.5922979797979734,0.2963297750478537,824,-1.0564320388349633,-0.6774319888188908,2408,0.028114617940191045
GBPJPY,2,12,-1,,1584,-0.9922979797979713,-0.4964518657218263,824,0.6564320388349655,0.42093390321900265,2408,-0.428114617940189
GBPJPY,3,12,1,,1580,0.9120253164557005,0.5000822225426481,824,-0.9558252427184918,-0.6037765417234995,2404,0.2717970049916679
GBPJPY,3,12,-1,,1580,-1.3120253164556959,-0.7194104422837643,824,0.5558252427184939,0.35110418500428286,2404,-0.6717970049916641
GBPJPY,4,12,1,,1578,-0.2634347275031814,-0.13888078110621374,820,0.3928048780487815,0.23977369052567987,2398,-0.03903252710592972
GBPJPY,4,12,-1,,1578,-0.13656527249681558,-0.0719961711050857,820,-0.7928048780487793,-0.4839393859383541,2398,-0.36096747289406755
GBPJPY,5,12,1,,1520,-1.2851973684210931,-0.6627922033194625,821,-1.4902557856272711,-0.8998153537538212,2341,-1.3571123451516665
GBPJPY,5,12,-1,,1520,0.8851973684210962,0.4565072483062977,821,1.0902557856272743,0.6582956462158114,2341,0.9571123451516697
GBPJPY,6,12,1,,1533,-0.16823222439665045,-0.0827697225924431,809,2.9894932014832847,1.6403984259832751,2342,0.9225448334756243
GBPJPY,6,12,-1,,1533,-0.23176777560334633,-0.11402901293944089,809,-3.3894932014832824,-1.8598869232535624,2342,-1.3225448334756214
GBPJPY,7,12,1,,1580,-1.6840506329113778,-0.7864990786046208,821,5.301705237515246,2.812169989795233,2401,0.7046647230320867
GBPJPY,7,12,-1,,1580,1.2840506329113808,0.5996878121892114,821,-5.701705237515244,-3.024340969795864,2401,-1.1046647230320843
GBPJPY,8,12,1,,1579,-2.5075364154528206,-1.104782637112564,821,1.5605359317905172,0.8151800827636403,2400,-1.115916666666662
GBPJPY,8,12,-1,,1579,2.107536415452823,0.9285486840893054,821,-1.9605359317905133,-1.0241288332940601,2400,0.7159166666666648
GBPJPY,9,12,1,,1579,-2.1967067764407737,-1.0050583726765057,821,-0.8267965895249925,-0.41485849619229426,2400,-1.7280833333333336
GBPJPY,9,12,-1,,1579,1.7967067764407767,0.822046532688476,821,0.4267965895249963,0.21415205814052002,2400,1.3280833333333368
GBPJPY,10,12,1,,1578,-1.7307351077312643,-0.776699077157587,821,-0.5114494518879754,-0.2443516482049654,2399,-1.3134639433096968
GBPJPY,10,12,-1,,1578,1.3307351077312666,0.5971917513541094,821,0.11144945188797782,0.05324642965172692,2399,0.9134639433096994
GBPJPY,11,12,1,,1580,-2.6894936708860295,-1.1964489534838625,821,2.105724725943988,0.9795313944783602,2401,-1.049812578092425
GBPJPY,11,12,-1,,1580,2.2894936708860314,1.0185048346431296,821,-2.5057247259439857,-1.1656015645076807,2401,0.6498125780924271
GBPJPY,12,12,1,,1580,-2.4418354430379443,-1.1181603035556476,821,1.3578562728380041,0.5752987238571875,2401,-1.1425655976676181
GBPJPY,12,12,-1,,1580,2.0418354430379453,0.9349931197482872,821,-1.7578562728380014,-0.7447713655101286,2401,0.7425655976676195
GBPJPY,13,12,1,,1583,-1.8521794061907644,-0.8289419189578375,824,1.3065533980581685,0.5291651472245772,2407,-0.7708350643955335
GBPJPY,13,12,-1,,1583,1.4521794061907651,0.6499221293657143,824,-1.7065533980581644,-0.6911685212959409,2407,0.3708350643955353
GBPJPY,14,12,1,,1583,-0.22356285533792414,-0.10036875265775239,824,1.9672330097088377,0.7803491590537182,2407,0.526422933111819
GBPJPY,14,12,-1,,1583,-0.17643714466207502,-0.07921162084578122,824,-2.367233009708834,-0.9390185500617934,2407,-0.9264229331118171
GBPJPY,15,12,1,,1585,-0.4741955835961978,-0.21361409452710656,824,1.8523058252427844,0.7478061287900231,2409,0.3215857202158907
GBPJPY,15,12,-1,,1585,0.07419558359619925,0.033423386796678355,824,-2.2523058252427806,-0.9092926648898595,2409,-0.7215857202158884
GBPJPY,16,12,1,,1587,0.8419029615626972,0.3824678463567623,824,0.3646844660193816,0.14543482590873008,2411,0.6788054749066657
GBPJPY,16,12,-1,,1587,-1.2419029615626946,-0.5641837275537318,824,-0.764684466019379,-0.30495335708850324,2411,-1.0788054749066631
GBPJPY,17,12,1,,1587,0.9376181474480197,0.45003916660827686,824,2.109344660194217,0.8826485996337486,2411,1.338075487349665
GBPJPY,17,12,-1,,1587,-1.3376181474480158,-0.6420316820403533,824,-2.5093446601942144,-1.0500273341365252,2411,-1.7380754873496613
GBPJPY,18,12,1,,1587,2.1873976055450868,1.1024404699704213,824,0.8237864077669831,0.3634356087029998,2411,1.7213604313563033
GBPJPY,18,12,-1,,1587,-2.5873976055450814,-1.3040390210844395,824,-1.2237864077669787,-0.5399064051504195,2411,-2.1213604313562984
GBPJPY,19,12,1,,1587,2.4511657214870533,1.2440230176777254,824,-2.5217233009708995,-1.1763606842187855,2411,0.7515968477809758
GBPJPY,19,12,-1,,1587,-2.851165721487051,-1.4470322237501736,824,2.121723300970903,0.9897643699021654,2411,-1.151596847780973
GBPJPY,20,12,1,,1587,2.6460617517327716,1.426130738414022,823,0.036573511543101886,0.016806293158389274,2410,1.7549377593360505
GBPJPY,20,12,-1,,1587,-3.046061751732768,-1.6417161437780667,823,-0.43657351154309837,-0.20061465554200028,2410,-2.154937759336047
GBPJPY,21,12,1,,1588,2.479534005037786,1.3271841606074783,823,2.114094775212726,1.0384680352955629,2411,2.3547905433430434
GBPJPY,21,12,-1,,1588,-2.8795340050377827,-1.5412863520532847,823,-2.514094775212723,-1.2349527052302038,2411,-2.75479054334304
GBPJPY,22,12,1,,1587,1.9709514807813724,1.1156889137938102,822,2.1110705596107002,1.1030793614072583,2409,2.0187629721876434
GBPJPY,22,12,-1,,1587,-2.370951480781371,-1.3421153732318676,822,-2.5110705596106966,-1.312087886751985,2409,-2.4187629721876416
GBPJPY,23,12,1,,1588,2.933375314861411,1.7148802941019967,822,-0.5063260340633036,-0.26630687672670483,2410,1.7601659751036869
GBPJPY,23,12,-1,,1588,-3.3333753148614083,-1.9487242601862353,822,0.10632603406330526,0.05592316440634755,2410,-2.160165975103684
GBPJPY,0,24,1,,1587,0.7127284183995511,0.2445522328950456,824,0.9566747572815133,0.32093542165262295,2411,0.7961012028204292
GBPJPY,0,24,-1,,1587,-1.1127284183995478,-0.38180071441017394,824,-1.3566747572815079,-0.4551233132886848,2411,-1.196101202820425
GBPJPY,1,24,1,,1587,0.767233774417136,0.26325432259356923,824,0.4825242718446794,0.15821150736224357,2411,0.6699294898382459
GBPJPY,1,24,-1,,1587,-1.1672337744171355,-0.4005028803977728,824,-0.8825242718446757,-0.2893647086363707,2411,-1.069929489838244
GBPJPY,2,24,1,,1584,0.9846590909091126,0.3446101629420424,824,0.9515776699029757,0.3180344810465861,2408,0.9733388704319297
GBPJPY,2,24,-1,,1584,-1.3846590909091088,-0.4846018275186092,824,-1.3515776699029725,-0.45172172113451753,2408,-1.373338870431926
GBPJPY,3,24,1,,1580,0.8134177215190108,0.28281619628612475,824,0.8924757281553453,0.3102030200902721,2404,0.8405158069883701
GBPJPY,3,24,-1,,1580,-1.2134177215190114,-0.4218916989727307,824,-1.292475728155342,-0.4492333646942322,2404,-1.2405158069883693
GBPJPY,4,24,1,,1578,1.0406210392902162,0.3583631339927572,820,0.8125609756097412,0.2710768330328225,2398,0.9626355296079855
GBPJPY,4,24,-1,,1578,-1.440621039290214,-0.496112850926094,820,-1.2125609756097375,-0.4045200286425577,2398,-1.3626355296079826
GBPJPY,5,24,1,,1520,0.6101973684210287,0.20356795987358478,821,0.8170523751522643,0.2766085991869491,2341,0.6827424177701719
GBPJPY,5,24,-1,,1520,-1.0101973684210273,-0.3370119702273788,821,-1.21705237515226,-0.412026404751934,2341,-1.0827424177701697
GBPJPY,6,24,1,,1533,2.1205479452055043,0.7134153264007865,809,4.118788627935718,1.4452690621693562,2342,2.8108027327071023
GBPJPY,6,24,-1,,1533,-2.520547945205505,-0.8479872096753522,809,-4.518788627935714,-1.585627715426461,2342,-3.2108027327071014
GBPJPY,7,24,1,,1580,1.0009493670885696,0.32396804222677344,821,3.2019488428745477,1.150648873336413,2401,1.7535610162432085
GBPJPY,7,24,-1,,1580,-1.4009493670885675,-0.4534323499645714,821,-3.601948842874543,-1.2943924407449923,2401,-2.1535610162432057
GBPJPY,8,24,1,,1579,0.41323622545910066,0.13791827787849514,820,2.5801219512195392,0.9047178438904994,2399,1.1538974572738399
GBPJPY,8,24,-1,,1579,-0.8132362254591009,-0.27141894348473006,820,-2.980121951219535,-1.0449775464929842,2399,-1.5538974572738389
GBPJPY,9,24,1,,1579,0.5126029132362488,0.17617788590221187,820,2.1313414634146786,0.7516953514493593,2399,1.0659024593580964
GBPJPY,9,24,-1,,1579,-0.9126029132362496,-0.31365497107126566,820,-2.5313414634146763,-0.8927699496500706,2399,-1.465902459358096
GBPJPY,10,24,1,,1578,0.49226869455007155,0.1690039694495623,820,2.292439024390227,0.8138323381152196,2398,1.1078398665554627
GBPJPY,10,24,-1,,1578,-0.8922686945500726,-0.30633057284369497,820,-2.692439024390225,-0.9558352144328027,2398,-1.5078398665554626
GBPJPY,11,24,1,,1580,0.4070886075949654,0.1417538075954065,820,2.3543902439024493,0.824921128244799,2400,1.072416666666689
GBPJPY,11,24,-1,,1580,-0.8070886075949659,-0.2810392653073012,820,-2.754390243902446,-0.9650714079838909,2400,-1.4724166666666882
GBPJPY,12,24,1,,1580,0.4622151898734196,0.15786957657828926,820,2.338780487804907,0.8119520617052762,2400,1.103375000000011
GBPJPY,12,24,-1,,1580,-0.8622151898734173,-0.29448955795235177,820,-2.7387804878049047,-0.9508196580340519,2400,-1.5033750000000088
GBPJPY,13,24,1,,1583,0.2936197094125178,0.09937310315156896,823,1.4879708383960926,0.5072018944172577,2406,0.7021612635078969
GBPJPY,13,24,-1,,1583,-0.6936197094125165,-0.23474971441570652,823,-1.8879708383960898,-0.643549161804292,2406,-1.102161263507895
GBPJPY,14,24,1,,1583,0.42596336070752955,0.14440574233484385,823,1.6617253948967377,0.5654258149039424,2406,0.8486699916874624
GBPJPY,14,24,-1,,1583,-0.8259633607075265,-0.2800096516428964,823,-2.0617253948967345,-0.7015315316825138,2406,-1.2486699916874593
GBPJPY,15,24,1,,1585,0.5260567823343878,0.18433016049355105,823,1.585419198055901,0.5279894542998629,2408,0.8881229235880446
GBPJPY,15,24,-1,,1585,-0.9260567823343867,-0.32449005705496925,823,-1.985419198055898,-0.6612007727820154,2408,-1.2881229235880427
GBPJPY,16,24,1,,1587,0.4410838059231323,0.15195218693860443,823,1.5834750911300042,0.5301068401385481,2410,0.8312033195020765
GBPJPY,16,24,-1,,1587,-0.8410838059231307,-0.28975111303663903,823,-1.9834750911300003,-0.6640165790685737,2410,-1.2312033195020742
GBPJPY,17,24,1,,1587,0.17265280403274674,0.06112223435465755,823,1.3565006075334636,0.4639434844004263,2410,0.5769294605809169
GBPJPY,17,24,-1,,1587,-0.5726528040327451,-0.20272951307122994,823,-1.7565006075334604,-0.6007494634980738,2410,-0.9769294605809146
GBPJPY,18,24,1,,1587,0.43219911783236387,0.15238222925112732,823,1.5044957472660756,0.49621466977042233,2410,0.798381742738565
GBPJPY,18,24,-1,,1587,-0.83219911783236,-0.2934118824492905,823,-1.9044957472660755,-0.628143170245649,2410,-1.1983817427385623
GBPJPY,19,24,1,,1587,0.3333963453056444,0.1157876047887273,823,1.6176184690157795,0.5415541428314503,2410,0.771950207468898
GBPJPY,19,24,-1,,1587,-0.7333963453056433,-0.2547064698801578,823,-2.0176184690157766,-0.6754680794498789,2410,-1.1719502074688963
GBPJPY,20,24,1,,1587,0.36874606175171665,0.12419481289314148,823,1.690036452004832,0.5733797675448802,2410,0.8199585062240462
GBPJPY,20,24,-1,,1587,-0.7687460617517151,-0.2589160487519408,823,-2.090036452004829,-0.709088028006291,2410,-1.2199585062240441
GBPJPY,21,24,1,,1588,0.11070528967254362,0.03717826706599649,823,1.5024301336573755,0.5075260409984458,2411,0.5857735379510657
GBPJPY,21,24,-1,,1588,-0.510705289672544,-0.1715106631997911,823,-1.9024301336573726,-0.6426474099403661,2411,-0.9857735379510649
GBPJPY,22,24,1,,1587,0.31140516698178544,0.10476967521728117,822,1.8389294403892715,0.6316423776482614,2409,0.8326276463263075
GBPJPY,22,24,-1,,1587,-0.7114051669817867,-0.23934634423370713,822,-2.238929440389268,-0.7690358770996697,2409,-1.232627646326307
GBPJPY,23,24,1,,1588,0.13677581863977317,0.04633113589170554,822,1.5169099756690723,0.5368159070371558,2410,0.6075103734439573
GBPJPY,23,24,-1,,1588,-0.5367758186397725,-0.181826244171709,822,-1.91690997566907,-0.6783710199041211,2410,-1.007510373443956
AUDJPY,0,1,1,,1587,-0.08689350976685217,-0.2301652803042592,825,-0.573696969696986,-1.2086752960553129,2412,-0.25339966832504474
AUDJPY,0,1,-1,,1587,-0.31310649023314824,-0.8293627830543328,825,0.17369696969698542,0.3659479609650055,2412,-0.14660033167495576
AUDJPY,1,1,1,,1587,-0.03516068052929891,-0.11156643632306866,825,0.09672727272728388,0.29027693373383723,2412,0.009950248756223808
AUDJPY,1,1,-1,,1587,-0.36483931947070164,-1.15765173173943,825,-0.4967272727272844,-1.4906702687232531,2412,-0.4099502487562244
AUDJPY,2,1,1,,1583,-0.11554011370816612,-0.3697313082135763,825,-0.11333333333330631,-0.39026394751045085,2408,-0.11478405315614813
AUDJPY,2,1,-1,,1583,-0.28445988629183444,-0.9102788851204986,825,-0.28666666666669405,-0.987138220173823,2408,-0.2852159468438524
AUDJPY,3,1,1,,1581,0.22839974699557739,0.7913227756938214,825,-0.5397575757575755,-1.647068750007931,2406,-0.03499584372401991
AUDJPY,3,1,-1,,1581,-0.628399746995578,-2.1771785589914185,825,0.13975757575757528,0.42646985599800996,2406,-0.3650041562759806
AUDJPY,4,1,1,,1578,-0.05779467680606392,-0.19963730966028934,821,0.0778319123020731,0.25736987252259197,2399,-0.011379741558969089
AUDJPY,4,1,-1,,1578,-0.34220532319393654,-1.1820630177258706,821,-0.47783191230207334,-1.5800657432020377,2399,-0.38862025844103126
AUDJPY,5,1,1,,1519,-0.36530612244897087,-1.5029433508184935,822,-1.2572992700730414,-4.44092300311775,2341,-0.6785134557881363
AUDJPY,5,1,-1,,1519,-0.034693877551029345,-0.14273763666995298,822,0.8572992700730412,3.0280778328951468,2341,0.27851345578813597
AUDJPY,6,1,1,,1533,-0.17292889758645655,-0.6568269057739528,810,0.03580246913579756,0.14497140008927226,2343,-0.10076824583868624
AUDJPY,6,1,-1,,1533,-0.22707110241354386,-0.86247244775502,810,-0.43580246913579784,-1.7646518700523994,2343,-0.29923175416131415
AUDJPY,7,1,1,,1580,-0.10424050632910471,-0.3870145715866775,821,0.6875761266747712,1.3850113612651747,2401,0.16651395251978413
AUDJPY,7,1,-1,,1580,-0.2957594936708957,-1.0980686660745371,821,-1.087576126674771,-2.1907469344086525,2401,-0.5665139525197844
AUDJPY,8,1,1,,1580,-0.2981012658227939,-0.8658513699468483,821,1.6159561510353375,4.258161833232766,2401,0.3563931695127021
AUDJPY,8,1,-1,,1580,-0.10189873417720674,-0.295970425820439,821,-2.015956151035337,-5.3121908873019805,2401,-0.7563931695127024
AUDJPY,9,1,1,,1580,0.12506329113925954,0.2786150383045278,821,-1.2210718635809892,-2.6544178400875955,2401,-0.33523531861722694
AUDJPY,9,1,-1,,1580,-0.5250632911392604,-1.1697319624362845,821,0.8210718635809883,1.7848808638434306,2401,-0.06476468138277384
AUDJPY,10,1,1,,1579,-0.22552248258390545,-0.49676470070952167,821,-0.5560292326431095,-0.9479936413900116,2400,-0.33858333333332485
AUDJPY,10,1,-1,,1579,-0.174477517416095,-0.38432652357620123,821,0.15602923264310936,0.2660196833779968,2400,-0.0614166666666755
AUDJPY,11,1,1,,1580,-0.9097468354430361,-2.0293391220006947,821,0.3216808769793127,0.8822108605818473,2401,-0.4886713869221081
AUDJPY,11,1,-1,,1580,0.5097468354430358,1.1370736947678834,821,-0.721680876979313,-1.979212173020551,2401,0.08867138692210767
AUDJPY,12,1,1,,1582,-0.1993678887484364,-0.5423311268965106,821,-0.3774665042631103,-1.1544702933528013,2403,-0.26021639617146897
AUDJPY,12,1,-1,,1582,-0.2006321112515636,-0.5457701321398978,821,-0.022533495736889907,-0.06891803945469646,2403,-0.13978360382853108
AUDJPY,13,1,1,,1584,-0.4213383838383964,-1.3246113193933637,824,-0.18713592233011928,-0.6441935726848255,2408,-0.34119601328905236
AUDJPY,13,1,-1,,1584,0.021338383838396147,0.06708400149163947,824,-0.21286407766988086,-0.7327597448047553,2408,-0.05880398671094782
AUDJPY,14,1,1,,1584,0.5138888888889073,1.7624217905474224,824,0.06347087378637917,0.1937215552864694,2408,0.3597591362126269
AUDJPY,14,1,-1,,1584,-0.9138888888889077,-3.1342528058923955,824,-0.4634708737863796,-1.4145747985455355,2408,-0.7597591362126275
AUDJPY,15,1,1,,1585,-0.004416403785472318,-0.012907611118171038,824,0.3122572815533857,0.8045052517432435,2409,0.10390203403902706
AUDJPY,15,1,-1,,1585,-0.3955835962145281,-1.1561531673034406,824,-0.7122572815533857,-1.8350724144893902,2409,-0.5039020340390273
AUDJPY,16,1,1,,1586,0.1267969735182734,0.3372904464875001,824,0.310072815533967,0.7741535085049313,2410,0.18946058091285078
AUDJPY,16,1,-1,,1586,-0.5267969735182744,-1.4013235606182322,824,-0.7100728155339677,-1.7728266842514557,2410,-0.5894605809128517
AUDJPY,17,1,1,,1587,-0.5517328292375684,-1.5414851974339039,824,-0.138956310679591,-0.3374058049484266,2411,-0.4106594773952733
AUDJPY,17,1,-1,,1587,0.15173282923756767,0.42392603419610075,824,-0.2610436893204095,-0.6338514292089364,2411,0.010659477395272704
AUDJPY,18,1,1,,1588,-0.08003778337531316,-0.24733505976937725,824,-0.3384708737864144,-0.9786386859387521,2412,-0.16832504145937094
AUDJPY,18,1,-1,,1588,-0.31996221662468743,-0.9887564427130147,824,-0.06152912621358593,-0.17790240723230077,2412,-0.2316749585406295
AUDJPY,19,1,1,,1588,0.298677581863994,1.0827591493937725,824,-0.46941747572815945,-1.5219302566630206,2412,0.036276948590389345
AUDJPY,19,1,-1,,1588,-0.6986775818639943,-2.5328300152906564,824,0.06941747572815933,0.22506310931005438,2412,-0.4362769485903896
AUDJPY,20,1,1,,1588,0.1133501259445682,0.3878829994394723,824,0.32936893203882056,1.0189991195797672,2412,0.18714759535653502
AUDJPY,20,1,-1,,1588,-0.5133501259445686,-1.7566790063505182,824,-0.7293689320388209,-2.256516104891139,2412,-0.5871475953565354
AUDJPY,21,1,1,,1587,-0.5314429741651,-1.524542074496935,824,-0.0645631067960822,-0.16431702246819788,2411,-0.3718788884280321
AUDJPY,21,1,-1,,1587,0.1314429741650994,0.37706838598538645,824,-0.3354368932039183,-0.8537072370345627,2411,-0.02812111157196846
AUDJPY,22,1,1,,1587,-1.281033396345315,-3.1989462899070342,823,0.6229647630619527,1.4319206523864005,2410,-0.6308298755186837
AUDJPY,22,1,-1,,1587,0.8810333963453146,2.2000819983020308,823,-1.0229647630619525,-2.35134386043324,2410,0.23082987551868359
AUDJPY,23,1,1,,1588,-0.8229219143576988,-2.0738290603949476,823,-0.13450789793438286,-0.27049645399575906,2411,-0.5879303193695656
AUDJPY,23,1,-1,,1588,0.42292191435769816,1.0657970591990134,823,-0.26549210206561774,-0.5339067316899351,2411,0.18793031936956503
AUDJPY,0,2,1,,1587,0.10245746691872647,0.21324510781411105,825,-0.2564848484848557,-0.4780875234640462,2412,-0.020315091210608226
AUDJPY,0,2,-1,,1587,-0.5024574669187271,-1.0457665988373714,825,-0.1435151515151452,-0.26751211142787806,2412,-0.37968490878939243
AUDJPY,1,2,1,,1587,0.05639571518587988,0.12890289763505838,825,0.17939393939397744,0.40084764216427166,2412,0.09846600331675902
AUDJPY,1,2,-1,,1587,-0.4563957151858804,-1.0431773045483888,825,-0.579393939393978,-1.2946295469898241,2412,-0.49846600331675955
AUDJPY,2,2,1,,1583,0.34409349336701617,0.8178312073580796,825,-0.47393939393938084,-1.0275081192789195,2408,0.06382890365448399
AUDJPY,2,2,-1,,1583,-0.7440934933670169,-1.7685393411916575,825,0.07393939393938061,0.16030177819950003,2408,-0.46382890365448454
AUDJPY,3,2,1,,1581,0.38829854522456275,0.9920109772525562,825,-0.23636363636361218,-0.5135142840040176,2406,0.17410640066502647
AUDJPY,3,2,-1,,1581,-0.7882985452245634,-2.0139164048702187,825,-0.1636363636363885,-0.35550988892594865,2406,-0.574106400665027
AUDJPY,4,2,1,,1578,0.09866920152091013,0.2573408650540774,821,-0.9851400730816282,-2.5721551795574276,2399,-0.272238432680292
AUDJPY,4,2,-1,,1578,-0.4986692015209108,-1.300587840148091,821,0.5851400730816281,1.5277736749003528,2399,-0.12776156731970845
AUDJPY,5,2,1,,1519,-1.0279789335088905,-2.62233434509884,822,-2.706326034063304,-6.420990843376752,2341,-1.6173002990175311
AUDJPY,5,2,-1,,1519,0.6279789335088898,1.6019498762662732,822,2.306326034063304,5.471956504932879,2341,1.2173002990175308
AUDJPY,6,2,1,,1533,-0.2868884540117332,-0.7745990066586935,809,0.17577255871444816,0.29796132554371896,2342,-0.12707087959009325
AUDJPY,6,2,-1,,1533,-0.11311154598826742,-0.305401245463011,809,-0.5757725587144482,-0.9760224011130242,2342,-0.27292912040990713
AUDJPY,7,2,1,,1580,-0.2056962025316586,-0.4712701967856617,821,2.5146163215590738,5.0434240510008035,2401,0.7244897959183586
AUDJPY,7,2,-1,,1580,-0.19430379746834198,-0.4451690781943991,821,-2.914616321559075,-5.84568147814959,2401,-1.1244897959183595
AUDJPY,8,2,1,,1580,0.0379746835443092,0.0694712637825568,821,0.6288672350791994,1.076281346249206,2401,0.2400249895876848
AUDJPY,8,2,-1,,1580,-0.43797468354430924,-0.8012352422920511,821,-1.0288672350791994,-1.7608654913358297,2401,-0.640024989587685
AUDJPY,9,2,1,,1580,0.12734177215191966,0.1967318915771558,821,-1.5855054811205762,-2.1292943392490247,2401,-0.4583506872136443
AUDJPY,9,2,-1,,1580,-0.5273417721519199,-0.8146968790361124,821,1.1855054811205756,1.592104310049221,2401,0.05835068721364394
AUDJPY,10,2,1,,1579,-0.9329955668144345,-1.3799635489110857,821,-0.02825822168086132,-0.04493315431457226,2400,-0.6234999999999913
AUDJPY,10,2,-1,,1579,0.5329955668144337,0.7883364938661169,821,-0.37174177831913957,-0.5911033921041234,2400,0.2234999999999905
AUDJPY,11,2,1,,1580,-0.9032911392405168,-1.4998821044645736,821,0.13654080389767503,0.29285707450048437,2401,-0.5477301124531551
AUDJPY,11,2,-1,,1580,0.5032911392405167,0.8356966434068384,821,-0.5365408038976756,-1.1507898422611154,2401,0.14773011245315487
AUDJPY,12,2,1,,1582,-0.40714285714287446,-0.8296276419658596,821,-0.36017052375153885,-0.8327236199163541,2403,-0.39109446525178565
AUDJPY,12,2,-1,,1582,0.007142857142873966,0.014554870911715409,821,-0.039829476248461664,-0.09208678515810871,2403,-0.008905534748214905
AUDJPY,13,2,1,,1584,0.3043560606060653,0.6863298481783049,824,0.07087378640774285,0.1566917012592624,2408,0.22446013289036026
AUDJPY,13,2,-1,,1584,-0.7043560606060655,-1.5883389579185403,824,-0.47087378640774286,-1.0410339056269076,2408,-0.6244601328903605
AUDJPY,14,2,1,,1584,0.6899621212121313,1.5138459030374747,824,0.5695388349514228,1.1075913780455005,2408,0.6487541528239155
AUDJPY,14,2,-1,,1584,-1.089962121212132,-2.3914859105079946,824,-0.9695388349514233,-1.8854778434275992,2408,-1.048754152823916
AUDJPY,15,2,1,,1585,0.32107255520507116,0.6269971726353837,824,0.8185679611650251,1.5395918973322698,2409,0.4912411789124195
AUDJPY,15,2,-1,,1585,-0.7210725552050716,-1.4081255032520161,824,-1.2185679611650257,-2.291926203278499,2409,-0.89124117891242
AUDJPY,16,2,1,,1586,-0.2014501891551304,-0.3858166141415046,824,0.3660194174757297,0.649624067231884,2410,-0.0074273858921309385
AUDJPY,16,2,-1,,1586,-0.19854981084486975,-0.380261820948769,824,-0.7660194174757304,-1.3595580611298563,2410,-0.3925726141078694
AUDJPY,17,2,1,,1587,-0.43610586011343183,-0.9107200763772274,824,-0.28919902912618195,-0.5392421922679611,2411,-0.38589796764827466
AUDJPY,17,2,-1,,1587,0.03610586011343119,0.07539988495365964,824,-0.11080097087381889,-0.20660013493111487,2411,-0.014102032351726034
AUDJPY,18,2,1,,1588,0.41775818639799556,0.9704901705791384,824,-0.6114077669903001,-1.3266682533880503,2412,0.06616915422885973
AUDJPY,18,2,-1,,1588,-0.8177581863979961,-1.8997264629394846,824,0.21140776699029956,0.4587249101631681,2412,-0.4661691542288603
AUDJPY,19,2,1,,1588,0.6192065491183859,1.6179881845347328,824,0.05364077669899938,0.11798589760316998,2412,0.4259950248756104
AUDJPY,19,2,-1,,1588,-1.0192065491183864,-2.6631891352277735,824,-0.4536407766989998,-0.9978083376490169,2412,-0.8259950248756109
AUDJPY,20,2,1,,1588,-0.19471032745592307,-0.4269527138218525,824,0.4730582524272023,0.8766531129630304,2412,0.03341625207297216
AUDJPY,20,2,-1,,1588,-0.20528967254407754,-0.4501506620501916,824,-0.8730582524272029,-1.6179175204350786,2412,-0.4334162520729728
AUDJPY,21,2,1,,1587,-1.6051669817265346,-2.9544185894767443,824,0.7643203883495227,1.3249124081172705,2411,-0.7953546246370817
AUDJPY,21,2,-1,,1587,1.2051669817265338,2.218191487097914,824,-1.1643203883495234,-2.018293052314553,2411,0.3953546246370809
AUDJPY,22,2,1,,1587,-1.8683049779458234,-3.4485123890351828,823,0.6578371810449468,0.9692340685374407,2410,-1.0056431535269836
AUDJPY,22,2,-1,,1587,1.4683049779458228,2.7101934465193245,823,-1.057837181044946,-1.5585799410208725,2410,0.6056431535269834
AUDJPY,23,2,1,,1588,-0.6928211586902093,-1.2639300609241937,823,-0.4814094775212773,-0.7347314231286949,2411,-0.620655329738724
AUDJPY,23,2,-1,,1588,0.29282115869020897,0.534200580194317,823,0.08140947752127642,0.1242478681212238,2411,0.22065532973872348
AUDJPY,0,3,1,,1587,0.19401386263390522,0.34190260295361,825,-0.17381818181816278,-0.2891580862376297,2412,0.06820066334992675
AUDJPY,0,3,-1,,1587,-0.5940138626339059,-1.0468060532782177,825,-0.22618181818183888,-0.3762684720498783,2412,-0.4682006633499277
