entry,exit,n,mean,win,n_tr,m_tr,t_tr,n_te,m_te,t_te
05:00,11:15,1915,-0.23530026109662433,53.36814621409922,1259,0.2272041302621041,0.25480233470485286,656,-1.1229420731707689,-1.3444996730834569
05:00,11:30,1916,-0.24868215031315746,52.45302713987474,1260,0.20984126984127244,0.21915344790069063,656,-1.1293826219512395,-1.3458873440251051
05:00,11:45,1915,-0.3836945169712963,53.054830287206265,1259,-0.22629070691025877,-0.18941118590988337,656,-0.685785060975635,-0.7975691631467406
05:30,08:00,1915,-0.6468146214099325,47.362924281984334,1259,-0.4465845909451962,-1.122526496359914,656,-1.0310975609756377,-1.6595550227631921
05:30,08:15,1915,-0.10741514360314078,50.13054830287206,1259,0.013105639396342333,0.03102755852805002,656,-0.33871951219513563,-0.5860910508045196
05:30,08:30,1915,0.09101827676241044,51.38381201044386,1259,0.15635424940430215,0.33040652648088886,656,-0.03437500000000028,-0.06543374547970789
05:30,08:45,1915,0.44845953002609545,52.16710182767624,1259,0.5636219221604286,1.1353650559936215,656,0.22743902439023383,0.4114692223510977
05:30,09:00,1915,0.06053524804177626,51.07049608355091,1259,0.023034154090550943,0.04372365190304763,656,0.1325076219512167,0.2241129369306227
05:30,09:15,1914,0.16964472309298367,52.66457680250783,1258,0.19994038155801894,0.35888668569580556,656,0.11154725609753517,0.19362989567220407
05:30,09:30,1914,0.03096917450363878,53.396029258098224,1258,0.13940779014306925,0.24218748601860257,656,-0.17698170731709834,-0.2915211054372166
05:30,09:45,1914,0.37338035527689656,54.44096133751306,1258,0.427225755166922,0.7002584205874667,656,0.2701219512194999,0.41705316722540836
05:30,10:00,1914,0.0858803552768933,53.657262277951936,1258,0.23877186009537144,0.3669664695972857,656,-0.20731707317073708,-0.30371994670050084
05:30,10:15,1914,-0.46624869383490464,52.92580982236154,1258,-0.22635135135134973,-0.3014662236729812,656,-0.9262957317073307,-1.2756316376085668
05:30,10:30,1914,-0.5170193312434772,51.619644723092996,1258,-0.2041136724960359,-0.27623992921038876,656,-1.1170731707317112,-1.4510156403314123
05:30,10:45,1914,-0.44320794148381876,51.619644723092996,1258,0.06842209856914631,0.09100042082255219,656,-1.4243521341463634,-1.8069502599618816
05:30,11:00,1914,-0.35445402298851747,52.40334378265413,1258,-0.05894276629570574,-0.07316896405955071,656,-0.9211509146341841,-1.1753564348364611
05:30,11:15,1914,-0.8422544409613509,51.35841170323929,1258,-0.6677662957074768,-0.7660888241155344,656,-1.1768673780488104,-1.4484453385046037
05:30,11:30,1915,-0.8558877284595297,51.592689295039165,1259,-0.6852859412231862,-0.7286070336661843,656,-1.1833079268292805,-1.4469370752506252
05:30,11:45,1914,-0.9915360501567515,51.56739811912225,1258,-1.122853736089039,-0.9510157944689265,656,-0.7397103658536757,-0.8818483432630855
06:00,08:00,2185,1.5353928299008386,56.61327231121282,1438,1.3740843764487771,3.728634506571741,747,1.8459170013386748,3.1822408265956534
06:00,08:15,2185,1.884530892448513,60.045766590389015,1438,1.6070062586926293,4.142394166527097,747,2.4187751004016054,4.535449090509511
06:00,08:30,2185,2.070591151792537,60.13729977116705,1438,1.7617640241075667,4.04910055668755,747,2.665093708166012,5.467036923137777
06:00,08:45,2185,2.3534401220442356,60.961098398169334,1438,2.0549837737598438,4.495954815398664,747,2.9279785809906276,5.768545856416705
06:00,09:00,2185,1.9068688024408897,58.306636155606405,1438,1.425718590635143,2.91185522183078,747,2.8330990629183495,5.2308844199713365
06:00,09:15,2184,2.008646214896211,57.78388278388278,1437,1.6230398979355094,3.0770752311093794,747,2.7504350736278416,5.158512202162827
06:00,09:30,2184,1.8866834554334453,56.776556776556774,1437,1.533118765947563,2.816769416209145,747,2.5668340026773717,4.50555858372917
06:00,09:45,2184,2.2420902014652007,57.6007326007326,1437,1.8583333333333318,3.2604750287586435,747,2.980321285140562,4.882150283772652
06:00,10:00,2184,1.8458714896214847,57.6007326007326,1437,1.572744142890268,2.580731188412902,747,2.371285140562259,3.667620509388902
06:00,10:15,2184,1.3611568986569011,55.723443223443226,1437,1.1729239155648346,1.6868909901603077,747,1.723259705488628,2.5216089007561773
06:00,10:30,2184,1.3691315628815621,55.311355311355314,1437,1.2535548596613266,1.8093872209840194,747,1.5914658634538215,2.2018666446950133
06:00,10:45,2184,1.3155715811965727,54.94505494505495,1437,1.369229877058677,1.9316859149320262,747,1.212349397590356,1.6306658705646992
06:00,11:00,2184,1.4364926739926658,56.18131868131868,1437,1.3227035490605386,1.7561637315405885,747,1.65538821954483,2.2513877955630632
