pair,hour,hold,n,mean,t,n_tr,t_tr,n_te,t_te,win
EURJPY,4,4,2399,-0.9947608176435043,-2.057711150218965,1578,-2.308940147016546,821,0.0071346426856664785,46.727803251354736
EURJPY,5,4,2341,-0.6132970367252293,-1.2705321341674793,1520,-0.9414505633742861,821,-0.9686816404571125,45.45066211020931
EURJPY,6,4,2340,-1.6287948881073633,-3.5172559843992928,1531,-1.7933799198769191,809,-4.120398584745385,44.4017094017094
EURJPY,7,4,2400,-1.2536581359706294,-2.3554247292078143,1579,-0.5641107500914734,821,-4.067523748971798,45.33333333333333
EURJPY,8,4,2400,0.491800197362734,0.7803240622061657,1579,1.063306521532055,821,-0.5475412949708544,48.833333333333336
EURJPY,9,4,2401,0.8085681586288672,1.2651258860894892,1580,0.7388771314829591,821,1.5229797988969294,49.22948771345273
EURJPY,10,4,2400,1.0711751973627037,1.800440866227683,1579,1.5126629451334985,821,1.0892485171324067,50.33333333333333
EURJPY,11,4,2401,0.6313086834102292,1.1908680553259459,1580,0.9835995705682632,821,0.7666822639267663,50.31236984589754
EURJPY,12,4,2402,0.27594663782900464,0.5213994284527206,1581,0.18178073821826682,821,1.042813252481792,50.707743547044124
EURJPY,13,4,2407,-0.2781544661187754,-0.4562656938501466,1583,-0.7176232855659285,824,0.5861927679732444,49.39759036144578
EURJPY,14,4,2407,-0.2163763190477275,-0.32091625597238344,1583,-0.17112863219916974,824,-0.4130092297832703,48.81595346904861
EURJPY,15,4,2409,0.6774535286205298,0.9622550524753614,1585,1.0382453949445816,824,0.05131794622694112,49.605645496056454
EURJPY,16,4,2411,0.8481911658405226,1.223179364466053,1587,1.2439479782952303,824,0.2446464439344562,50.68436333471589
EURJPY,17,4,2411,1.8534586896895464,2.750934146478584,1587,2.6569508243195825,824,0.8388025104527014,51.63832434674409
EURJPY,18,4,2411,0.9213973043722787,1.3959727144333316,1587,1.1067092233319198,824,0.9016395042566737,52.0116134384073
EURJPY,19,4,2411,0.14143048562484328,0.19684491619332736,1587,0.5580348272301701,824,-0.6806468879772419,49.85483201990875
EURJPY,20,4,2411,0.83956404016655,1.1059718858599727,1587,1.144128194437908,824,0.20436414931735986,50.974699294898386
EURJPY,21,4,2412,0.14392229520683197,0.183744227596497,1588,0.08825977431282168,824,0.22622391126808541,49.543946932006634
EURJPY,22,4,2410,-0.2615613171600907,-0.359445672937332,1587,-0.6080801965088499,823,0.3647954283975806,50.0
EURJPY,23,4,2411,-0.22422691794212524,-0.3488427797361503,1588,-0.9347931755738186,823,1.0412488124427104,49.35711323102447
EURJPY,0,6,2412,-1.8749747661449565,-2.905199668238866,1587,-3.602386345923872,825,0.7633657816268358,47.42951907131012
EURJPY,1,6,2412,-1.4333910182179517,-2.3158166731434604,1587,-3.3268204810806052,825,1.9824154233774578,48.96351575456053
EURJPY,2,6,2407,-1.3230065226098193,-2.233451822622104,1583,-2.5258396101019347,824,0.04509435758660628,46.61404237640216
EURJPY,3,6,2404,-1.3496918628577206,-2.4459251299287854,1580,-2.203810367959044,824,-1.0608477633561495,45.4242928452579
EURJPY,4,6,2399,-0.9831583169196403,-1.7773083422765994,1578,-1.5947974356382209,821,-0.7841807998041356,46.727803251354736
EURJPY,5,6,2341,-0.128659779778211,-0.2107625047664006,1520,-0.6843026728343298,821,0.8695604739936847,46.98846646732166
EURJPY,6,6,2340,-1.1456495971183067,-1.6549881825851602,1531,-0.5838206886957614,809,-2.714915447805482,45.256410256410255
EURJPY,7,6,2400,-0.7186955372892455,-0.9417653703568927,1579,0.33254084730425354,821,-3.3015980023162617,46.33333333333333
EURJPY,8,6,2400,1.2582627960440933,1.7018897783509137,1579,1.720630914614425,821,0.2740311068492111,49.958333333333336
EURJPY,9,6,2401,1.0811571109129179,1.5856873415547548,1580,0.8528407667632513,821,2.0210548317013806,49.68763015410246
EURJPY,10,6,2400,0.7543461293773925,1.0960449767690397,1579,0.7341056011799004,821,1.1431762958511895,50.916666666666664
